Education,Marital_Status,Income,Days_Since_Enrolled,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,HasKid,HasTeen,Age
Bachelor,Together,67605.0,2820,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,SP,0,0,33
Master,Single,70379.0,2848,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,CA,0,1,44
Master,Divorced,77297.0,2884,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,SP,0,0,63
Bachelor,Married,55759.0,2943,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,CA,0,1,58
Master,Single,58217.0,2954,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,SP,1,1,69
Bachelor,Together,51369.0,2977,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA,0,1,44
Bachelor,Together,51369.0,2977,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA,0,1,44
Bachelor,Single,91249.0,2982,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,SP,0,0,64
Master,Together,52513.0,3028,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,SP,0,0,42
Master,Married,44159.0,2377,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,SA,1,0,50
Bachelor,Together,76081.0,2402,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,SP,0,0,58
Bachelor,Together,76081.0,2402,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,IN,0,0,58
Bachelor,Divorced,39996.0,2403,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,AU,1,1,46
PhD,Together,55012.0,2465,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,SP,0,1,47
Bachelor,Single,77457.0,2481,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,SA,0,0,73
Bachelor,Single,80695.0,2547,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,US,0,0,57
Bachelor,Married,71866.0,2551,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,AU,0,1,64
Master,Together,73450.0,2571,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,SP,0,0,38
PhD,Divorced,55614.0,2579,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,SP,0,0,76
PhD,Married,156924.0,2669,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CA,0,0,71
Master,Together,30753.0,2718,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA,1,1,53
Master,Together,54603.0,2720,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,SP,1,1,64
Bachelor,Together,22280.0,2771,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,1,0,45
Master,Together,59385.0,2792,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,SP,1,1,69
Bachelor,Married,76998.0,2899,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,CA,0,1,65
Master,Together,80573.0,2988,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SA,0,0,49
Master,Together,80573.0,2988,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SP,0,0,49
Bachelor,Married,24711.0,2437,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,SP,0,0,38
PhD,Married,38829.0,2449,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,DE,0,1,61
PhD,Single,71466.0,2450,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,CA,0,0,46
Master,Together,28839.0,2475,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,SP,1,1,64
Bachelor,Married,53790.0,2480,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,SP,0,1,69
Master,Widow,73705.0,2481,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP,0,1,69
Bachelor,Married,22448.0,2488,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,SA,1,0,38
Bachelor,Divorced,12571.0,2527,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,SA,1,0,44
Master,Together,73113.0,2550,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,SA,0,0,60
Bachelor,Married,35765.0,2565,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,CA,1,0,30
PhD,Single,46734.0,2616,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,SP,1,1,54
PhD,Together,66313.0,2651,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,SA,0,1,57
Master,Together,68148.0,2667,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,SP,0,0,63
Bachelor,Married,44393.0,2676,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,SP,1,1,55
PhD,Together,38197.0,2730,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,SP,1,0,34
PhD,Married,51012.0,2802,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP,0,0,74
PhD,Married,51012.0,2802,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP,0,0,74
Bachelor,Together,13672.0,2803,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,SP,1,1,60
Bachelor,Together,41452.0,2845,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,CA,1,1,67
Bachelor,Married,42081.0,2853,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,SP,1,0,38
Basic,Single,14906.0,2919,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,SA,0,0,34
Master,Single,33812.0,2968,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,US,1,0,35
Master,Single,46098.0,3045,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,SP,1,1,45
Master,Single,46098.0,3045,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,CA,1,1,45
Master,Single,46098.0,3045,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0,IN,1,1,45
Master,Married,53230.0,3060,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,DE,0,1,64
Master,Together,88420.0,2423,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,SP,0,0,31
Master,Single,39548.0,2455,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,SP,1,1,57
Bachelor,Together,61278.0,2541,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,SP,0,1,67
Bachelor,Single,81246.0,2547,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,SP,0,0,56
Bachelor,Widow,58330.0,2551,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,SP,0,1,45
Bachelor,Widow,58330.0,2551,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,DE,0,1,45
Bachelor,Together,65777.0,2557,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,US,0,0,53
Master,Married,70829.0,2575,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,SP,1,1,40
Master,Single,59247.0,2598,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP,0,1,58
Bachelor,Single,25930.0,2627,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP,1,1,53
Bachelor,Together,54753.0,2655,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,SA,0,1,61
PhD,Together,28440.0,2722,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP,1,0,46
Master,Married,23559.0,2726,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,DE,1,0,47
Bachelor,Divorced,62335.0,2767,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,SP,0,1,68
Bachelor,Married,63777.0,2827,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,IN,1,1,41
Bachelor,Married,59666.0,2829,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,CA,1,1,48
Master,Married,50965.0,2859,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,SP,0,1,64
Master,Together,71488.0,2861,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,CA,0,0,55
Bachelor,Single,72228.0,2944,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,SP,0,0,68
PhD,Single,46231.0,2945,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,SA,1,1,67
Bachelor,Together,75702.0,2988,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,SP,0,1,46
Bachelor,Divorced,43300.0,2989,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,CA,0,1,49
Bachelor,Married,78618.0,3004,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,SP,0,0,63
Bachelor,Single,29760.0,3034,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,DE,1,0,35
Bachelor,Single,29760.0,3034,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,SP,1,0,35
Bachelor,Together,50127.0,2396,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,SP,0,1,58
Bachelor,Together,29604.0,2568,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,SA,1,0,32
Bachelor,Married,49413.0,2612,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,SP,0,1,68
Bachelor,Married,51876.0,2622,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,DE,0,0,62
Bachelor,Married,45837.0,2703,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,SP,1,1,46
PhD,Divorced,85696.0,2787,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,0,0,58
PhD,Divorced,85696.0,2787,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,0,0,58
Master,Divorced,59432.0,2807,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,SP,0,1,58
Bachelor,Divorced,43185.0,2810,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,AU,0,1,69
PhD,Married,60631.0,2815,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,DE,1,1,45
Master,Married,20559.0,2839,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,AU,1,0,35
Master,Together,50898.0,2902,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,SA,1,1,64
Bachelor,Married,73807.0,2908,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,IN,0,1,42
Master,Together,14661.0,2909,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP,0,0,64
Bachelor,Together,36807.0,2921,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,IN,1,1,66
Master,Together,46772.0,2964,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,CA,0,1,45
PhD,Together,81574.0,2427,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,SA,0,0,73
Bachelor,Married,30772.0,2474,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,CA,1,1,44
PhD,Married,46377.0,2485,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,SA,1,0,42
PhD,Married,78128.0,2495,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,DE,0,1,46
PhD,Together,83443.0,2545,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,DE,0,0,48
Master,Together,50523.0,2551,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,US,1,1,60
Bachelor,Together,47009.0,2636,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,SP,0,1,55
Master,Married,37054.0,2652,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,SA,1,1,53
PhD,Married,32011.0,2676,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,SP,1,0,49
Master,Together,82122.0,2683,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,SP,0,0,58
Bachelor,Divorced,70300.0,2714,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,SP,1,0,45
Master,Together,21024.0,2725,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,SP,0,0,44
Bachelor,Together,34916.0,2775,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,SA,1,0,52
Bachelor,Together,27943.0,2805,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,SP,1,1,53
Master,Married,39791.0,2823,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,SP,0,1,49
PhD,Married,62745.0,2828,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,SA,0,1,55
Bachelor,Single,18589.0,2908,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,US,0,0,51
Bachelor,Together,85606.0,2959,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,SP,0,1,44
Basic,Married,26997.0,2966,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,SP,0,0,69
Bachelor,Single,82332.0,3015,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,DE,0,0,59
PhD,Married,38853.0,2402,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,IN,1,1,50
Master,Divorced,27071.0,2432,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,0,52
PhD,Single,90933.0,2455,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,SP,0,0,66
PhD,Together,65814.0,2484,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,SP,0,1,54
PhD,Together,74250.0,2519,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,CA,0,0,62
Master,Married,33181.0,2542,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,SP,1,0,44
Master,Widow,45006.0,2711,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,SP,0,0,76
Master,Together,42315.0,2717,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,US,0,1,62
PhD,Married,48699.0,2769,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,AU,1,1,70
Bachelor,Married,59111.0,2788,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,AU,0,0,66
Bachelor,Married,48726.0,2793,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,DE,0,1,65
Bachelor,Divorced,37244.0,2793,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,SP,1,1,65
Bachelor,Together,74854.0,2812,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,DE,1,1,50
PhD,Married,60896.0,2991,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,CA,0,1,56
PhD,Married,67546.0,3032,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SA,0,0,32
PhD,Married,67546.0,3032,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SP,0,0,32
Bachelor,Single,46923.0,3041,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,SP,1,0,33
Bachelor,Married,38988.0,3043,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,SP,1,1,48
Master,Divorced,49118.0,3045,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,SP,0,0,49
PhD,Together,27683.0,3059,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP,1,0,42
PhD,Single,39190.0,2429,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,SP,1,0,46
Bachelor,Divorced,56981.0,2520,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,SA,0,0,39
Bachelor,Married,23228.0,2540,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,CA,1,0,36
Bachelor,Married,90000.0,2553,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,CA,0,0,36
PhD,Married,55707.0,2554,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,SP,0,1,67
Bachelor,Single,9255.0,2556,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,IN,1,0,31
PhD,Single,42997.0,2569,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,SP,1,1,43
Bachelor,Together,71232.0,2578,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,SP,0,1,61
PhD,Married,57744.0,2594,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,SP,0,1,66
Master,Married,33585.0,2642,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,SP,0,1,54
Master,Married,46891.0,2666,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,DE,0,1,55
Master,Married,46891.0,2666,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,SP,0,1,55
Bachelor,Married,50387.0,2667,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,SP,0,1,64
Bachelor,Together,76653.0,2682,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,SP,0,0,51
PhD,Together,76542.0,2821,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,SP,0,0,64
Master,Married,76995.0,2823,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,US,0,1,71
Bachelor,Married,38415.0,2908,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,SP,1,1,42
Bachelor,Divorced,22304.0,3059,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,0,0,64
Bachelor,Single,75127.0,2403,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,DE,0,0,68
Bachelor,Single,75127.0,2403,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,SA,0,0,68
Bachelor,Married,39722.0,2490,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,SP,0,1,67
PhD,Single,7144.0,2569,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,SP,0,1,54
Bachelor,Together,39771.0,2570,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,SA,1,0,43
Master,Divorced,42618.0,2628,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,SP,1,0,48
PhD,Together,51518.0,2634,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,DE,0,1,62
Bachelor,Married,74716.0,2655,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,SP,0,1,48
Bachelor,Single,33955.0,2689,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,SA,1,0,45
Master,Married,45736.0,2705,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,DE,0,1,66
Bachelor,Single,31632.0,2715,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,SP,0,0,49
Bachelor,Married,60093.0,2733,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,SP,0,1,46
Bachelor,Single,30822.0,2745,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,0,51
Bachelor,Together,41728.0,2766,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,AU,1,0,52
Master,Married,80739.0,2767,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,SP,0,0,62
Bachelor,Single,49767.0,2788,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,US,0,0,29
Basic,Married,34445.0,2883,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,SP,0,0,39
Bachelor,Widow,67046.0,2904,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,AU,0,1,69
Bachelor,Married,73538.0,2946,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,CA,0,1,55
Bachelor,Married,80398.0,2961,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,SP,0,0,54
Master,Married,52973.0,2963,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,SA,0,1,64
Bachelor,Married,38998.0,2968,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SP,1,1,66
Bachelor,Married,38998.0,2968,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SA,1,1,66
Master,Together,26490.0,3010,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SA,0,0,62
Master,Together,26490.0,3010,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SP,0,0,62
Master,Married,23331.0,3028,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,IN,1,0,32
Bachelor,Married,60544.0,3038,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,AU,1,1,59
Bachelor,Married,60544.0,3038,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,DE,1,1,59
PhD,Together,49269.0,3048,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,SP,1,0,49
Bachelor,Together,27203.0,3057,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,SP,1,1,70
Master,Together,45204.0,2444,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,SA,1,0,32
Bachelor,Married,67023.0,2482,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,SP,0,0,42
Bachelor,Married,77583.0,2504,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,SA,0,0,42
Bachelor,Married,76630.0,2531,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,SA,0,0,37
Master,Married,47353.0,2593,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,SP,0,1,60
Bachelor,Married,48920.0,2617,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,SP,0,1,56
PhD,Married,67472.0,2639,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,SP,0,1,73
Master,Married,64100.0,2657,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,SA,0,1,56
Bachelor,Married,38872.0,2760,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,IN,1,0,32
Master,Single,72217.0,2810,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,DE,0,0,58
Basic,Single,15038.0,2881,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,SP,1,0,33
Bachelor,Married,13624.0,2890,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,0,44
Bachelor,Together,42554.0,2898,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,AU,1,1,42
Bachelor,Married,71952.0,2900,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,SP,1,0,34
Bachelor,Married,71952.0,2900,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,AU,1,0,34
Master,Married,78041.0,2925,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,DE,0,0,49
Master,Single,63972.0,2939,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,SA,0,1,56
Bachelor,Married,52852.0,2940,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,DE,0,1,63
PhD,Married,62010.0,2979,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,SP,0,1,48
Master,Together,83151.0,2992,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,SP,0,0,60
Bachelor,Married,77870.0,3041,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,0,SP,0,1,53
Bachelor,Together,46931.0,2431,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,SP,1,1,43
Bachelor,Single,85072.0,2446,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,SA,0,0,43
Master,Married,73395.0,2468,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,SP,0,0,33
Bachelor,Single,62307.0,2497,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,SP,0,1,68
PhD,Married,58293.0,2526,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0,US,1,0,39
Bachelor,Together,47889.0,2541,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,SA,1,0,46
Basic,Together,24594.0,2566,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,CA,1,0,41
Basic,Together,24594.0,2566,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,SA,1,0,41
Master,Single,69882.0,2596,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,SP,0,0,55
Bachelor,Together,24221.0,2678,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,SP,0,0,61
Bachelor,Single,22327.0,2696,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,SP,1,0,35
Master,Married,61923.0,2703,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,US,0,1,59
Master,Single,35791.0,2784,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,SP,1,1,55
Master,Single,35791.0,2784,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,US,1,1,55
Master,Single,91172.0,2824,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,1,0,CA,0,0,30
Bachelor,Married,35441.0,2865,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,CA,1,1,53
